ErpStoreId,ErpPersonId,Company,JobTitle,FirstName,LastName,EmailAddress,PhoneNumber,ContactOwner,ContactType,LifecycleStage
0,11285,Adventure Works,,Ruben,Ramos,ruben40@adventure-works.com,1 (11) 500 555-0112,Contact Owner,Direct,Customer
0,14189,Adventure Works,,Sabrina,Ramos,sabrina11@adventure-works.com,1 (11) 500 555-0143,Contact Owner,Direct,Customer
0,14734,Adventure Works,,Sheila,Ramos,sheila16@adventure-works.com,1 (11) 500 555-0116,Contact Owner,Direct,Customer
0,18628,Adventure Works,,Stacy,Ramos,stacy18@adventure-works.com,1 (11) 500 555-0114,Contact Owner,Direct,Customer
0,10457,Adventure Works,,Tabitha,Ramos,tabitha38@adventure-works.com,1 (11) 500 555-0195,Contact Owner,Direct,Customer
0,14041,Adventure Works,,Tanya,Ramos,tanya14@adventure-works.com,1 (11) 500 555-0186,Contact Owner,Direct,Customer
0,15221,Adventure Works,,Teresa,Ramos,teresa18@adventure-works.com,1 (11) 500 555-0113,Contact Owner,Direct,Customer
0,6760,Adventure Works,,Theodore,Ramos,theodore18@adventure-works.com,1 (11) 500 555-0146,Contact Owner,Direct,Customer
0,13917,Adventure Works,,Theresa,Ramos,theresa13@adventure-works.com,1 (11) 500 555-0195,Contact Owner,Direct,Customer
0,6820,Adventure Works,,Tyrone,Ramos,tyrone16@adventure-works.com,345-555-0116,Contact Owner,Direct,Customer
0,19252,Adventure Works,,Victor,Ramos,victor17@adventure-works.com,1 (11) 500 555-0164,Contact Owner,Direct,Customer
0,13612,Adventure Works,,Walter,Ramos,walter10@adventure-works.com,1 (11) 500 555-0143,Contact Owner,Direct,Customer
0,13957,Adventure Works,,Wendy,Ramos,wendy16@adventure-works.com,1 (11) 500 555-0125,Contact Owner,Direct,Customer
0,17935,Adventure Works,,Abby,Rana,abby8@adventure-works.com,1 (11) 500 555-0147,Contact Owner,Direct,Customer
0,3166,Adventure Works,,Adriana,Rana,adriana12@adventure-works.com,1 (11) 500 555-0117,Contact Owner,Direct,Customer
0,15857,Adventure Works,,Allen,Rana,allen9@adventure-works.com,1 (11) 500 555-0132,Contact Owner,Direct,Customer
0,16065,Adventure Works,,Andre,Rana,andre11@adventure-works.com,1 (11) 500 555-0121,Contact Owner,Direct,Customer
0,7256,Adventure Works,,Ann,Rana,ann16@adventure-works.com,1 (11) 500 555-0154,Contact Owner,Direct,Customer
0,10914,Adventure Works,,Arthur,Rana,arthur13@adventure-works.com,1 (11) 500 555-0176,Contact Owner,Direct,Customer
0,3766,Adventure Works,,Barry,Rana,barry12@adventure-works.com,1 (11) 500 555-0127,Contact Owner,Direct,Customer
0,18854,Adventure Works,,Brandy,Rana,brandy7@adventure-works.com,1 (11) 500 555-0137,Contact Owner,Direct,Customer
0,15371,Adventure Works,,Brenda,Rana,brenda15@adventure-works.com,1 (11) 500 555-0152,Contact Owner,Direct,Customer
0,19510,Adventure Works,,Brett,Rana,brett10@adventure-works.com,1 (11) 500 555-0146,Contact Owner,Direct,Customer
0,10813,Adventure Works,,Bruce,Rana,bruce10@adventure-works.com,1 (11) 500 555-0156,Contact Owner,Direct,Customer
0,3924,Adventure Works,,Bryant,Rana,bryant10@adventure-works.com,1 (11) 500 555-0184,Contact Owner,Direct,Customer
0,15421,Adventure Works,,Candace,Rana,candace11@adventure-works.com,379-555-0124,Contact Owner,Direct,Customer
0,7548,Adventure Works,,Carla,Rana,carla13@adventure-works.com,1 (11) 500 555-0169,Contact Owner,Direct,Customer
0,8340,Adventure Works,,Carmen,Rana,carmen14@adventure-works.com,1 (11) 500 555-0149,Contact Owner,Direct,Customer
0,9953,Adventure Works,,Carolyn,Rana,carolyn10@adventure-works.com,1 (11) 500 555-0129,Contact Owner,Direct,Customer
0,19628,Adventure Works,,Cassandra,Rana,cassandra12@adventure-works.com,1 (11) 500 555-0175,Contact Owner,Direct,Customer
0,3826,Adventure Works,,Cesar,Rana,cesar10@adventure-works.com,1 (11) 500 555-0114,Contact Owner,Direct,Customer
0,7317,Adventure Works,,Cindy,Rana,cindy11@adventure-works.com,1 (11) 500 555-0181,Contact Owner,Direct,Customer
0,19338,Adventure Works,,Cory,Rana,cory9@adventure-works.com,1 (11) 500 555-0151,Contact Owner,Direct,Customer
0,19740,Adventure Works,,Cynthia,Rana,cynthia16@adventure-works.com,1 (11) 500 555-0117,Contact Owner,Direct,Customer
0,10182,Adventure Works,,Darren,Rana,darren14@adventure-works.com,1 (11) 500 555-0161,Contact Owner,Direct,Customer
0,16245,Adventure Works,,Denise,Rana,denise12@adventure-works.com,295-555-0142,Contact Owner,Direct,Customer
0,8242,Adventure Works,,Dominic,Rana,dominic11@adventure-works.com,1 (11) 500 555-0161,Contact Owner,Direct,Customer
0,19428,Adventure Works,,Douglas,Rana,douglas15@adventure-works.com,338-555-0118,Contact Owner,Direct,Customer
0,9643,Adventure Works,,Ebony,Rana,ebony11@adventure-works.com,1 (11) 500 555-0145,Contact Owner,Direct,Customer
0,8141,Adventure Works,,Edgar,Rana,edgar12@adventure-works.com,1 (11) 500 555-0167,Contact Owner,Direct,Customer
0,7975,Adventure Works,,Emmanuel,Rana,emmanuel10@adventure-works.com,1 (11) 500 555-0166,Contact Owner,Direct,Customer
0,2983,Adventure Works,,Erick,Rana,erick11@adventure-works.com,738-555-0129,Contact Owner,Direct,Customer
0,3113,Adventure Works,,Evelyn,Rana,evelyn12@adventure-works.com,1 (11) 500 555-0187,Contact Owner,Direct,Customer
0,16702,Adventure Works,,Francisco,Rana,francisco12@adventure-works.com,449-555-0131,Contact Owner,Direct,Customer
0,7876,Adventure Works,,Frederick,Rana,frederick10@adventure-works.com,1 (11) 500 555-0182,Contact Owner,Direct,Customer
0,8293,Adventure Works,,Geoffrey,Rana,geoffrey9@adventure-works.com,1 (11) 500 555-0151,Contact Owner,Direct,Customer
0,20204,Adventure Works,,George,Rana,george17@adventure-works.com,206-555-0177,Contact Owner,Direct,Customer
0,11851,Adventure Works,,Gerald,Rana,gerald41@adventure-works.com,1 (11) 500 555-0175,Contact Owner,Direct,Customer
0,15263,Adventure Works,,Heidi,Rana,heidi13@adventure-works.com,1 (11) 500 555-0132,Contact Owner,Direct,Customer
0,15972,Adventure Works,,Henry,Rana,henry12@adventure-works.com,1 (11) 500 555-0162,Contact Owner,Direct,Customer
0,19584,Adventure Works,,Holly,Rana,holly10@adventure-works.com,481-555-0142,Contact Owner,Direct,Customer
0,8184,Adventure Works,,Ivan,Rana,ivan7@adventure-works.com,1 (11) 500 555-0191,Contact Owner,Direct,Customer
0,2921,Adventure Works,,Jarrod,Rana,jarrod11@adventure-works.com,1 (11) 500 555-0170,Contact Owner,Direct,Customer
0,10278,Adventure Works,,Jay,Rana,jay18@adventure-works.com,1 (11) 500 555-0186,Contact Owner,Direct,Customer
0,8022,Adventure Works,,Jermaine,Rana,jermaine9@adventure-works.com,1 (11) 500 555-0138,Contact Owner,Direct,Customer
0,15314,Adventure Works,,Jillian,Rana,jillian12@adventure-works.com,1 (11) 500 555-0151,Contact Owner,Direct,Customer
0,11011,Adventure Works,,Joe,Rana,joe14@adventure-works.com,1 (11) 500 555-0177,Contact Owner,Direct,Customer
0,20082,Adventure Works,,Joel,Rana,joel10@adventure-works.com,516-555-0117,Contact Owner,Direct,Customer
0,15898,Adventure Works,,Johnathan,Rana,johnathan13@adventure-works.com,1 (11) 500 555-0178,Contact Owner,Direct,Customer
0,3227,Adventure Works,,Kaitlin,Rana,kaitlin11@adventure-works.com,1 (11) 500 555-0164,Contact Owner,Direct,Customer
0,19704,Adventure Works,,Kristina,Rana,kristina11@adventure-works.com,1 (11) 500 555-0117,Contact Owner,Direct,Customer
0,16109,Adventure Works,,Kristopher,Rana,kristopher10@adventure-works.com,1 (11) 500 555-0197,Contact Owner,Direct,Customer
0,7925,Adventure Works,,Levi,Rana,levi10@adventure-works.com,1 (11) 500 555-0199,Contact Owner,Direct,Customer
0,3448,Adventure Works,,Lydia,Rana,lydia10@adventure-works.com,1 (11) 500 555-0182,Contact Owner,Direct,Customer
0,15932,Adventure Works,,Manuel,Rana,manuel10@adventure-works.com,1 (11) 500 555-0139,Contact Owner,Direct,Customer
0,3872,Adventure Works,,Marco,Rana,marco12@adventure-works.com,1 (11) 500 555-0153,Contact Owner,Direct,Customer
0,10058,Adventure Works,,Marie,Rana,marie13@adventure-works.com,1 (11) 500 555-0177,Contact Owner,Direct,Customer
0,16750,Adventure Works,,Martin,Rana,martin16@adventure-works.com,1 (11) 500 555-0144,Contact Owner,Direct,Customer
0,7205,Adventure Works,,Meagan,Rana,meagan11@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,10599,Adventure Works,,Meredith,Rana,meredith10@adventure-works.com,1 (11) 500 555-0114,Contact Owner,Direct,Customer
0,16149,Adventure Works,,Molly,Rana,molly11@adventure-works.com,1 (11) 500 555-0193,Contact Owner,Direct,Customer
0,15469,Adventure Works,,Nancy,Rana,nancy14@adventure-works.com,1 (11) 500 555-0180,Contact Owner,Direct,Customer
0,15548,Adventure Works,,Pamela,Rana,pamela14@adventure-works.com,596-555-0166,Contact Owner,Direct,Customer
0,11654,Adventure Works,,Pedro,Rana,pedro11@adventure-works.com,1 (11) 500 555-0115,Contact Owner,Direct,Customer
0,20166,Adventure Works,,Phillip,Rana,phillip12@adventure-works.com,1 (11) 500 555-0152,Contact Owner,Direct,Customer
0,15508,Adventure Works,,Rachael,Rana,rachael11@adventure-works.com,1 (11) 500 555-0134,Contact Owner,Direct,Customer
0,19469,Adventure Works,,Raymond,Rana,raymond13@adventure-works.com,1 (11) 500 555-0143,Contact Owner,Direct,Customer
0,20129,Adventure Works,,Ronald,Rana,ronald13@adventure-works.com,722-555-0126,Contact Owner,Direct,Customer
0,11767,Adventure Works,,Ross,Rana,ross11@adventure-works.com,1 (11) 500 555-0167,Contact Owner,Direct,Customer
0,11116,Adventure Works,,Roy,Rana,roy11@adventure-works.com,1 (11) 500 555-0158,Contact Owner,Direct,Customer
0,11214,Adventure Works,,Ruben,Rana,ruben12@adventure-works.com,1 (11) 500 555-0142,Contact Owner,Direct,Customer
0,3279,Adventure Works,,Ruth,Rana,ruth15@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,7827,Adventure Works,,Sergio,Rana,sergio11@adventure-works.com,1 (11) 500 555-0171,Contact Owner,Direct,Customer
0,19383,Adventure Works,,Shane,Rana,shane14@adventure-works.com,1 (11) 500 555-0111,Contact Owner,Direct,Customer
0,4041,Adventure Works,,Stanley,Rana,stanley12@adventure-works.com,1 (11) 500 555-0121,Contact Owner,Direct,Customer
0,7369,Adventure Works,,Stefanie,Rana,stefanie8@adventure-works.com,1 (11) 500 555-0138,Contact Owner,Direct,Customer
0,3043,Adventure Works,,Summer,Rana,summer9@adventure-works.com,1 (11) 500 555-0125,Contact Owner,Direct,Customer
0,10388,Adventure Works,,Tabitha,Rana,tabitha9@adventure-works.com,1 (11) 500 555-0156,Contact Owner,Direct,Customer
0,8076,Adventure Works,,Terrance,Rana,terrance8@adventure-works.com,1 (11) 500 555-0182,Contact Owner,Direct,Customer
0,16201,Adventure Works,,Tina,Rana,tina13@adventure-works.com,1 (11) 500 555-0157,Contact Owner,Direct,Customer
0,15810,Adventure Works,,Troy,Rana,troy12@adventure-works.com,1 (11) 500 555-0168,Contact Owner,Direct,Customer
0,18986,Adventure Works,,Veronica,Rana,veronica12@adventure-works.com,1 (11) 500 555-0133,Contact Owner,Direct,Customer
0,7610,Adventure Works,,Virginia,Rana,virginia13@adventure-works.com,1 (11) 500 555-0122,Contact Owner,Direct,Customer
0,18902,Adventure Works,,Whitney,Rana,whitney10@adventure-works.com,1 (11) 500 555-0156,Contact Owner,Direct,Customer
0,10699,Adventure Works,,Kristi,Randall,kristi28@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,3398,Adventure Works,,Mayra,Randall,mayra11@adventure-works.com,1 (11) 500 555-0119,Contact Owner,Direct,Customer
0,7431,Adventure Works,,Tammy,Randall,tammy12@adventure-works.com,1 (11) 500 555-0135,Contact Owner,Direct,Customer
0,3348,Adventure Works,,Toni,Randall,toni11@adventure-works.com,1 (11) 500 555-0157,Contact Owner,Direct,Customer
0,16012,Adventure Works,,Bobby,Ray,bobby7@adventure-works.com,1 (11) 500 555-0110,Contact Owner,Direct,Customer
0,18943,Adventure Works,,Chelsea,Ray,chelsea12@adventure-works.com,1 (11) 500 555-0179,Contact Owner,Direct,Customer
0,2876,Adventure Works,,Harold,Ray,harold8@adventure-works.com,1 (11) 500 555-0124,Contact Owner,Direct,Customer
0,3983,Adventure Works,,Preston,Ray,preston10@adventure-works.com,1 (11) 500 555-0181,Contact Owner,Direct,Customer
0,7661,Adventure Works,,Regina,Ray,regina10@adventure-works.com,1 (11) 500 555-0135,Contact Owner,Direct,Customer
0,9126,Adventure Works,,Ariana,Ready,ariana18@adventure-works.com,126-555-0118,Contact Owner,Direct,Customer
0,15453,Adventure Works,,Rodrigo,Ready,rodrigo0@adventure-works.com,642-555-0190,Contact Owner,Direct,Customer
0,3918,Adventure Works,,Abigail,Reed,abigail6@adventure-works.com,662-555-0145,Contact Owner,Direct,Customer
0,15418,Adventure Works,,Alex,Reed,alex24@adventure-works.com,164-555-0151,Contact Owner,Direct,Customer
0,9123,Adventure Works,,Alexa,Reed,alexa19@adventure-works.com,154-555-0154,Contact Owner,Direct,Customer
0,2763,Adventure Works,,Alexandra,Reed,alexandra4@adventure-works.com,747-555-0149,Contact Owner,Direct,Customer
0,9150,Adventure Works,,Alexandria,Reed,alexandria41@adventure-works.com,369-555-0165,Contact Owner,Direct,Customer
0,9116,Adventure Works,,Allison,Reed,allison20@adventure-works.com,770-555-0129,Contact Owner,Direct,Customer
0,20116,Adventure Works,,Alyssa,Reed,alyssa28@adventure-works.com,966-555-0118,Contact Owner,Direct,Customer
0,9117,Adventure Works,,Andrea,Reed,andrea20@adventure-works.com,912-555-0135,Contact Owner,Direct,Customer
0,15414,Adventure Works,,Angel,Reed,angel19@adventure-works.com,820-555-0121,Contact Owner,Direct,Customer
0,9156,Adventure Works,,Angela,Reed,angela46@adventure-works.com,793-555-0111,Contact Owner,Direct,Customer
0,3620,Adventure Works,,Anna,Reed,anna6@adventure-works.com,114-555-0181,Contact Owner,Direct,Customer
0,9158,Adventure Works,,Arianna,Reed,arianna42@adventure-works.com,510-555-0172,Contact Owner,Direct,Customer
0,9103,Adventure Works,,Bailey,Reed,bailey18@adventure-works.com,879-555-0197,Contact Owner,Direct,Customer
0,15434,Adventure Works,,Brian,Reed,brian32@adventure-works.com,541-555-0160,Contact Owner,Direct,Customer
0,19193,Adventure Works,,Brianna,Reed,brianna28@adventure-works.com,890-555-0163,Contact Owner,Direct,Customer
0,9131,Adventure Works,,Brooke,Reed,brooke18@adventure-works.com,197-555-0110,Contact Owner,Direct,Customer
0,15444,Adventure Works,,Bryan,Reed,bryan21@adventure-works.com,391-555-0123,Contact Owner,Direct,Customer
0,15435,Adventure Works,,Bryce,Reed,bryce19@adventure-works.com,289-555-0116,Contact Owner,Direct,Customer
0,9129,Adventure Works,,Caitlin,Reed,caitlin18@adventure-works.com,610-555-0117,Contact Owner,Direct,Customer
0,15412,Adventure Works,,Carlos,Reed,carlos23@adventure-works.com,129-555-0154,Contact Owner,Direct,Customer
0,9119,Adventure Works,,Catherine,Reed,catherine18@adventure-works.com,174-555-0176,Contact Owner,Direct,Customer
0,15455,Adventure Works,,Charles,Reed,charles68@adventure-works.com,667-555-0141,Contact Owner,Direct,Customer
0,15436,Adventure Works,,Chase,Reed,chase21@adventure-works.com,892-555-0184,Contact Owner,Direct,Customer
0,20238,Adventure Works,,Chloe,Reed,chloe49@adventure-works.com,418-555-0176,Contact Owner,Direct,Customer
0,9125,Adventure Works,,Christina,Reed,christina19@adventure-works.com,972-555-0157,Contact Owner,Direct,Customer
0,15454,Adventure Works,,Cody,Reed,cody20@adventure-works.com,935-555-0176,Contact Owner,Direct,Customer
0,15441,Adventure Works,,Cole,Reed,cole21@adventure-works.com,1 (11) 500 555-0177,Contact Owner,Direct,Customer
0,15468,Adventure Works,,Dalton,Reed,dalton92@adventure-works.com,788-555-0118,Contact Owner,Direct,Customer
0,9120,Adventure Works,,Danielle,Reed,danielle23@adventure-works.com,136-555-0114,Contact Owner,Direct,Customer
0,20005,Adventure Works,,Destiny,Reed,destiny27@adventure-works.com,615-555-0184,Contact Owner,Direct,Customer
0,15457,Adventure Works,,Devin,Reed,devin85@adventure-works.com,871-555-0116,Contact Owner,Direct,Customer
0,15458,Adventure Works,,Eduardo,Reed,eduardo87@adventure-works.com,321-555-0168,Contact Owner,Direct,Customer
0,19491,Adventure Works,,Emma,Reed,emma28@adventure-works.com,572-555-0116,Contact Owner,Direct,Customer
0,9142,Adventure Works,,Erin,Reed,erin24@adventure-works.com,791-555-0118,Contact Owner,Direct,Customer
0,15419,Adventure Works,,Evan,Reed,evan21@adventure-works.com,735-555-0111,Contact Owner,Direct,Customer
0,9164,Adventure Works,,Faith,Reed,faith36@adventure-works.com,727-555-0162,Contact Owner,Direct,Customer
0,9105,Adventure Works,,Gabriella,Reed,gabriella18@adventure-works.com,355-555-0115,Contact Owner,Direct,Customer
0,3300,Adventure Works,,Gabrielle,Reed,gabrielle3@adventure-works.com,659-555-0128,Contact Owner,Direct,Customer
0,15450,Adventure Works,,Garrett,Reed,garrett25@adventure-works.com,1 (11) 500 555-0122,Contact Owner,Direct,Customer
0,19589,Adventure Works,,Gloria,Reed,gloria23@adventure-works.com,582-555-0119,Contact Owner,Direct,Customer
0,3151,Adventure Works,,Hailey,Reed,hailey3@adventure-works.com,105-555-0170,Contact Owner,Direct,Customer
0,15462,Adventure Works,,Ian,Reed,ian87@adventure-works.com,791-555-0194,Contact Owner,Direct,Customer
0,15422,Adventure Works,,Isaac,Reed,isaac20@adventure-works.com,482-555-0118,Contact Owner,Direct,Customer
0,20759,Adventure Works,,Isabella,Reed,isabella85@adventure-works.com,754-555-0118,Contact Owner,Direct,Customer
0,20759,Adventure Works,,Isabella,Reed,isabella85@adventure-works.com,754-555-0118,Contact Owner,Direct,Customer
0,15415,Adventure Works,,Isaiah,Reed,isaiah20@adventure-works.com,529-555-0140,Contact Owner,Direct,Customer
0,9159,Adventure Works,,Jacqueline,Reed,jacqueline45@adventure-works.com,406-555-0129,Contact Owner,Direct,Customer
0,9111,Adventure Works,,Jada,Reed,jada12@adventure-works.com,878-555-0124,Contact Owner,Direct,Customer
0,9144,Adventure Works,,Jade,Reed,jade16@adventure-works.com,257-555-0139,Contact Owner,Direct,Customer
0,15443,Adventure Works,,Jared,Reed,jared22@adventure-works.com,1 (11) 500 555-0128,Contact Owner,Direct,Customer
0,19796,Adventure Works,,Jasmine,Reed,jasmine24@adventure-works.com,359-555-0189,Contact Owner,Direct,Customer
0,20445,Adventure Works,,Jennifer,Reed,jennifer56@adventure-works.com,453-555-0118,Contact Owner,Direct,Customer
0,15470,Adventure Works,,Jeremy,Reed,jeremy46@adventure-works.com,452-555-0112,Contact Owner,Direct,Customer
0,15423,Adventure Works,,Jesse,Reed,jesse21@adventure-works.com,1 (11) 500 555-0192,Contact Owner,Direct,Customer
0,3467,Adventure Works,,Jessica,Reed,jessica4@adventure-works.com,487-555-0136,Contact Owner,Direct,Customer
0,15439,Adventure Works,,Juan,Reed,juan30@adventure-works.com,262-555-0179,Contact Owner,Direct,Customer
0,20344,Adventure Works,,Judith,Reed,judith5@adventure-works.com,220-555-0118,Contact Owner,Direct,Customer
0,20553,Adventure Works,,Kaitlyn,Reed,kaitlyn50@adventure-works.com,625-555-0158,Contact Owner,Direct,Customer
0,2920,Adventure Works,,Katherine,Reed,katherine6@adventure-works.com,1 (11) 500 555-0151,Contact Owner,Direct,Customer
0,9114,Adventure Works,,Kaylee,Reed,kaylee17@adventure-works.com,180-555-0185,Contact Owner,Direct,Customer
0,9134,Adventure Works,,Kimberly,Reed,kimberly21@adventure-works.com,1 (11) 500 555-0164,Contact Owner,Direct,Customer
0,3693,Adventure Works,,Lauren,Reed,lauren2@adventure-works.com,233-555-0137,Contact Owner,Direct,Customer
0,15464,Adventure Works,,Lucas,Reed,lucas91@adventure-works.com,941-555-0188,Contact Owner,Direct,Customer
0,9104,Adventure Works,,Mackenzie,Reed,mackenzie19@adventure-works.com,488-555-0194,Contact Owner,Direct,Customer
0,9135,Adventure Works,,Makayla,Reed,makayla16@adventure-works.com,833-555-0142,Contact Owner,Direct,Customer
0,15460,Adventure Works,,Marcus,Reed,marcus95@adventure-works.com,210-555-0130,Contact Owner,Direct,Customer
0,3225,Adventure Works,,Maria,Reed,maria4@adventure-works.com,156-555-0163,Contact Owner,Direct,Customer
0,9146,Adventure Works,,Mariah,Reed,mariah43@adventure-works.com,371-555-0112,Contact Owner,Direct,Customer
0,19080,Adventure Works,,Megan,Reed,megan31@adventure-works.com,495-555-0119,Contact Owner,Direct,Customer
0,9149,Adventure Works,,Melanie,Reed,melanie45@adventure-works.com,816-555-0198,Contact Owner,Direct,Customer
0,9130,Adventure Works,,Michelle,Reed,michelle20@adventure-works.com,989-555-0127,Contact Owner,Direct,Customer
0,20655,Adventure Works,,Morgan,Reed,morgan50@adventure-works.com,618-555-0184,Contact Owner,Direct,Customer
0,2686,Adventure Works,,Natalie,Reed,natalie4@adventure-works.com,833-555-0176,Contact Owner,Direct,Customer
0,19892,Adventure Works,,Nicole,Reed,nicole29@adventure-works.com,110-555-0150,Contact Owner,Direct,Customer
0,19297,Adventure Works,,Olivia,Reed,olivia28@adventure-works.com,102-555-0150,Contact Owner,Direct,Customer
0,9161,Adventure Works,,Paige,Reed,paige45@adventure-works.com,305-555-0120,Contact Owner,Direct,Customer
0,15431,Adventure Works,,Patrick,Reed,patrick25@adventure-works.com,538-555-0132,Contact Owner,Direct,Customer
0,19695,Adventure Works,,Rachel,Reed,rachel31@adventure-works.com,1 (11) 500 555-0150,Contact Owner,Direct,Customer
0,15459,Adventure Works,,Richard,Reed,richard101@adventure-works.com,271-555-0118,Contact Owner,Direct,Customer
0,9165,Adventure Works,,Riley,Reed,riley39@adventure-works.com,1 (11) 500 555-0131,Contact Owner,Direct,Customer
0,9110,Adventure Works,,Sara,Reed,sara22@adventure-works.com,653-555-0182,Contact Owner,Direct,Customer
0,9112,Adventure Works,,Savannah,Reed,savannah18@adventure-works.com,503-555-0151,Contact Owner,Direct,Customer
0,15426,Adventure Works,,Sean,Reed,sean28@adventure-works.com,594-555-0175,Contact Owner,Direct,Customer
0,15440,Adventure Works,,Sebastian,Reed,sebastian19@adventure-works.com,989-555-0140,Contact Owner,Direct,Customer
0,9138,Adventure Works,,Shelby,Reed,shelby20@adventure-works.com,833-555-0126,Contact Owner,Direct,Customer
0,3069,Adventure Works,,Stephanie,Reed,stephanie7@adventure-works.com,217-555-0124,Contact Owner,Direct,Customer
0,15452,Adventure Works,,Steven,Reed,steven30@adventure-works.com,1 (11) 500 555-0191,Contact Owner,Direct,Customer
0,2837,Adventure Works,,Sydney,Reed,sydney4@adventure-works.com,117-555-0193,Contact Owner,Direct,Customer
0,3544,Adventure Works,,Taylor,Reed,taylor4@adventure-works.com,1 (11) 500 555-0186,Contact Owner,Direct,Customer
0,15428,Adventure Works,,Timothy,Reed,timothy22@adventure-works.com,204-555-0112,Contact Owner,Direct,Customer
0,9140,Adventure Works,,Trinity,Reed,trinity17@adventure-works.com,414-555-0112,Contact Owner,Direct,Customer
0,19384,Adventure Works,,Victoria,Reed,victoria28@adventure-works.com,403-555-0115,Contact Owner,Direct,Customer
0,9122,Adventure Works,,Zoe,Reed,zoe19@adventure-works.com,150-555-0117,Contact Owner,Direct,Customer
0,3934,Adventure Works,,Abigail,Richardson,abigail14@adventure-works.com,1 (11) 500 555-0149,Contact Owner,Direct,Customer
0,14731,Adventure Works,,Adrian,Richardson,adrian11@adventure-works.com,408-555-0120,Contact Owner,Direct,Customer
0,14697,Adventure Works,,Alex,Richardson,alex13@adventure-works.com,812-555-0128,Contact Owner,Direct,Customer
0,8461,Adventure Works,,Alexa,Richardson,alexa7@adventure-works.com,764-555-0166,Contact Owner,Direct,Customer
0,2776,Adventure Works,,Alexandra,Richardson,alexandra13@adventure-works.com,159-555-0117,Contact Owner,Direct,Customer
0,8480,Adventure Works,,Alexandria,Richardson,alexandria31@adventure-works.com,530-555-0143,Contact Owner,Direct,Customer
0,8453,Adventure Works,,Allison,Richardson,allison8@adventure-works.com,618-555-0124,Contact Owner,Direct,Customer
0,20133,Adventure Works,,Alyssa,Richardson,alyssa36@adventure-works.com,387-555-0174,Contact Owner,Direct,Customer
0,3006,Adventure Works,,Amanda,Richardson,amanda9@adventure-works.com,899-555-0199,Contact Owner,Direct,Customer
0,8454,Adventure Works,,Andrea,Richardson,andrea10@adventure-works.com,854-555-0190,Contact Owner,Direct,Customer
0,14691,Adventure Works,,Angel,Richardson,angel9@adventure-works.com,1 (11) 500 555-0152,Contact Owner,Direct,Customer
0,3635,Adventure Works,,Anna,Richardson,anna14@adventure-works.com,114-555-0184,Contact Owner,Direct,Customer
0,8464,Adventure Works,,Ariana,Richardson,ariana8@adventure-works.com,165-555-0198,Contact Owner,Direct,Customer
0,8483,Adventure Works,,Arianna,Richardson,arianna31@adventure-works.com,675-555-0150,Contact Owner,Direct,Customer
0,8436,Adventure Works,,Bailey,Richardson,bailey7@adventure-works.com,458-555-0131,Contact Owner,Direct,Customer
0,14710,Adventure Works,,Brian,Richardson,brian21@adventure-works.com,763-555-0199,Contact Owner,Direct,Customer
0,19208,Adventure Works,,Brianna,Richardson,brianna36@adventure-works.com,424-555-0194,Contact Owner,Direct,Customer
0,8469,Adventure Works,,Brooke,Richardson,brooke9@adventure-works.com,752-555-0155,Contact Owner,Direct,Customer
0,14713,Adventure Works,,Bryce,Richardson,bryce8@adventure-works.com,178-555-0176,Contact Owner,Direct,Customer
0,8465,Adventure Works,,Caitlin,Richardson,caitlin7@adventure-works.com,238-555-0129,Contact Owner,Direct,Customer
0,14689,Adventure Works,,Carlos,Richardson,carlos11@adventure-works.com,599-555-0118,Contact Owner,Direct,Customer
0,8457,Adventure Works,,Catherine,Richardson,catherine8@adventure-works.com,847-555-0115,Contact Owner,Direct,Customer
0,14738,Adventure Works,,Charles,Richardson,charles58@adventure-works.com,385-555-0136,Contact Owner,Direct,Customer
0,14718,Adventure Works,,Chase,Richardson,chase9@adventure-works.com,804-555-0126,Contact Owner,Direct,Customer
0,20254,Adventure Works,,Chloe,Richardson,chloe55@adventure-works.com,890-555-0130,Contact Owner,Direct,Customer
0,8462,Adventure Works,,Christina,Richardson,christina7@adventure-works.com,474-555-0152,Contact Owner,Direct,Customer
0,14733,Adventure Works,,Cody,Richardson,cody10@adventure-works.com,1 (11) 500 555-0114,Contact Owner,Direct,Customer
0,14723,Adventure Works,,Cole,Richardson,cole11@adventure-works.com,455-555-0149,Contact Owner,Direct,Customer
0,14759,Adventure Works,,Dalton,Richardson,dalton80@adventure-works.com,385-555-0179,Contact Owner,Direct,Customer
0,8458,Adventure Works,,Danielle,Richardson,danielle11@adventure-works.com,606-555-0192,Contact Owner,Direct,Customer
0,20027,Adventure Works,,Destiny,Richardson,destiny35@adventure-works.com,916-555-0161,Contact Owner,Direct,Customer
0,14739,Adventure Works,,Devin,Richardson,devin77@adventure-works.com,202-555-0149,Contact Owner,Direct,Customer
0,14741,Adventure Works,,Eduardo,Richardson,eduardo78@adventure-works.com,783-555-0169,Contact Owner,Direct,Customer
0,19505,Adventure Works,,Emma,Richardson,emma36@adventure-works.com,849-555-0148,Contact Owner,Direct,Customer
0,8475,Adventure Works,,Erin,Richardson,erin14@adventure-works.com,994-555-0111,Contact Owner,Direct,Customer
